120.1_0_326:E: Re(Ey) vs t, x=1.201e-07(m), y=0(m), z=3.26e-07(m) 

t(fs), Re(Ey)
144.414, 0
144.416, 0
144.418, 0
144.421, 0
144.423, 0
144.425, 0
144.428, 0
144.43, 0
144.432, 0
144.434, 0
144.437, 0
144.439, 0
144.441, 0
144.444, 0
144.446, 0
144.448, 0
144.451, 0
144.453, 0
144.455, 0
144.457, 0
144.46, 0
144.462, 0
144.464, 0
144.467, 0
144.469, 0
144.471, 0
144.473, 0
144.476, 0
144.478, 0
144.48, 0
144.483, 0
144.485, 0
144.487, 0
144.489, 0
144.492, 0
144.494, 0
144.496, 0
144.499, 0
144.501, 0
144.503, 0
144.505, 0
144.508, 0
144.51, 0
144.512, 0
144.515, 0
144.517, 0
144.519, 0
144.521, 0
144.524, 0
144.526, 0
144.528, 0
144.531, 0
144.533, 0
144.535, 0
144.537, 0
144.54, 0
144.542, 0
144.544, 0
144.547, 0
144.549, 0
144.551, 0
144.553, 0
144.556, 0
144.558, 0
144.56, 0
144.563, 0
144.565, 0
144.567, 0
144.569, 0
144.572, 0
144.574, 0
144.576, 0
144.579, 0
144.581, 0
144.583, 0
144.585, 0
144.588, 0
144.59, 0
144.592, 0
144.595, 0
144.597, 0
144.599, 0
144.602, 0
144.604, 0
144.606, 0
144.608, 0
144.611, 0
144.613, 0
144.615, 0
144.618, 0
144.62, 0
144.622, 0
144.624, 0
144.627, 0
144.629, 0
144.631, 0
144.634, 0
144.636, 0
144.638, 0
144.64, 0
144.643, 0
144.645, 0
144.647, 0
144.65, 0
144.652, 0
144.654, 0
144.656, 0
144.659, 0
144.661, 0
144.663, 0
144.666, 0
144.668, 0
144.67, 0
144.672, 0
144.675, 0
144.677, 0
144.679, 0
144.682, 0
144.684, 0
144.686, 0
144.688, 0
144.691, 0
144.693, 0
144.695, 0
144.698, 0
144.7, 0
144.702, 0
144.704, 0
144.707, 0
144.709, 0
144.711, 0
144.714, 0
144.716, 0
144.718, 0
144.72, 0
144.723, 0
144.725, 0
144.727, 0
144.73, 0
144.732, 0
144.734, 0
144.736, 0
144.739, 0
144.741, 0
144.743, 0
144.746, 0
144.748, 0
144.75, 0
144.753, 0
144.755, 0
144.757, 0
144.759, 0
144.762, 0
144.764, 0
144.766, 0
144.769, 0
144.771, 0
144.773, 0
144.775, 0
144.778, 0
144.78, 0
144.782, 0
144.785, 0
144.787, 0
144.789, 0
144.791, 0
144.794, 0
144.796, 0
144.798, 0
144.801, 0
144.803, 0
144.805, 0
144.807, 0
144.81, 0
144.812, 0
144.814, 0
144.817, 0
144.819, 0
144.821, 0
144.823, 0
144.826, 0
144.828, 0
144.83, 0
144.833, 0
144.835, 0
144.837, 0
144.839, 0
144.842, 0
144.844, 0
144.846, 0
144.849, 0
144.851, 0
144.853, 0
144.855, 0
144.858, 0
144.86, 0
144.862, 0
144.865, 0
144.867, 0
144.869, 0
144.871, 0
144.874, 0
144.876, 0
144.878, 0
144.881, 0
144.883, 0
144.885, 0
144.887, 0
144.89, 0
144.892, 0
144.894, 0
144.897, 0
144.899, 0
144.901, 0
144.904, 0
144.906, 0
144.908, 0
144.91, 0
144.913, 0
144.915, 0
144.917, 0
144.92, 0
144.922, 0
144.924, 0
144.926, 0
144.929, 0
144.931, 0
144.933, 0
144.936, 0
144.938, 0
144.94, 0
144.942, 0
144.945, 0
144.947, 0
144.949, 0
144.952, 0
144.954, 0
144.956, 0
144.958, 0
144.961, 0
144.963, 0
144.965, 0
144.968, 0
144.97, 0
144.972, 0
144.974, 0
144.977, 0
144.979, 0
144.981, 0
144.984, 0
144.986, 0
144.988, 0
144.99, 0
144.993, 0
144.995, 0
144.997, 0
145, 0
145.002, 0
145.004, 0
145.006, 0
145.009, 0
145.011, 0
145.013, 0
145.016, 0
145.018, 0
145.02, 0
145.022, 0
145.025, 0
145.027, 0
145.029, 0
145.032, 0
145.034, 0
145.036, 0
145.038, 0
145.041, 0
145.043, 0
145.045, 0
145.048, 0
145.05, 0
145.052, 0
145.055, 0
145.057, 0
145.059, 0
145.061, 0
145.064, 0
145.066, 0
145.068, 0
145.071, 0
145.073, 0
145.075, 0
145.077, 0
145.08, 0
145.082, 0
145.084, 0
145.087, 0
145.089, 0
145.091, 0
145.093, 0
145.096, 0
145.098, 0
145.1, 0
145.103, 0
145.105, 0
145.107, 0
145.109, 0
145.112, 0
145.114, 0
145.116, 0
145.119, 0
145.121, 0
145.123, 0
145.125, 0
145.128, 0
145.13, 0
145.132, 0
145.135, 0
145.137, 0
145.139, 0
145.141, 0
145.144, 0
145.146, 0
145.148, 0
145.151, 0
145.153, 0
145.155, 0
145.157, 0
145.16, 0
145.162, 0
145.164, 0
145.167, 0
145.169, 0
145.171, 0
145.173, 0
145.176, 0
145.178, 0
145.18, 0
145.183, 0
145.185, 0
145.187, 0
145.189, 0
145.192, 0
145.194, 0
145.196, 0
145.199, 0
145.201, 0
145.203, 0
145.206, 0
145.208, 0
145.21, 0
145.212, 0
145.215, 0
145.217, 0
145.219, 0
145.222, 0
145.224, 0
145.226, 0
145.228, 0
145.231, 0
145.233, 0
145.235, 0
145.238, 0
145.24, 0
145.242, 0
145.244, 0
145.247, 0
145.249, 0
145.251, 0
145.254, 0
145.256, 0
145.258, 0
145.26, 0
145.263, 0
145.265, 0
145.267, 0
145.27, 0
145.272, 0
145.274, 0
145.276, 0
145.279, 0
145.281, 0
145.283, 0
145.286, 0
145.288, 0
145.29, 0
145.292, 0
145.295, 0
145.297, 0
145.299, 0
145.302, 0
145.304, 0
145.306, 0
145.308, 0
145.311, 0
145.313, 0
145.315, 0
145.318, 0
145.32, 0
145.322, 0
145.324, 0
145.327, 0
145.329, 0
145.331, 0
145.334, 0
145.336, 0
145.338, 0
145.34, 0
145.343, 0
145.345, 0
145.347, 0
145.35, 0
145.352, 0
145.354, 0
145.357, 0
145.359, 0
145.361, 0
145.363, 0
145.366, 0
145.368, 0
145.37, 0
145.373, 0
145.375, 0
145.377, 0
145.379, 0
145.382, 0
145.384, 0
145.386, 0
145.389, 0
145.391, 0
145.393, 0
145.395, 0
145.398, 0
145.4, 0
145.402, 0
145.405, 0
145.407, 0
145.409, 0
145.411, 0
145.414, 0
145.416, 0
145.418, 0
145.421, 0
145.423, 0
145.425, 0
145.427, 0
145.43, 0
145.432, 0
145.434, 0
145.437, 0
145.439, 0
145.441, 0
145.443, 0
145.446, 0
145.448, 0
145.45, 0
145.453, 0
145.455, 0
145.457, 0
145.459, 0
145.462, 0
145.464, 0
145.466, 0
145.469, 0
145.471, 0
145.473, 0
145.475, 0
145.478, 0
145.48, 0
145.482, 0
145.485, 0
145.487, 0
145.489, 0
145.491, 0
145.494, 0
145.496, 0
145.498, 0
145.501, 0
145.503, 0
145.505, 0
145.508, 0
145.51, 0
145.512, 0
145.514, 0
145.517, 0
145.519, 0
145.521, 0
145.524, 0
145.526, 0
145.528, 0
145.53, 0
145.533, 0
145.535, 0
145.537, 0
145.54, 0
145.542, 0
145.544, 0
145.546, 0
145.549, 0
145.551, 0
145.553, 0
145.556, 0
145.558, 0
145.56, 0
145.562, 0
145.565, 0
145.567, 0
145.569, 0
145.572, 0
145.574, 0
145.576, 0
145.578, 0
145.581, 0
145.583, 0
145.585, 0
145.588, 0
145.59, 0
145.592, 0
145.594, 0
145.597, 0
145.599, 0
145.601, 0
145.604, 0
145.606, 0
145.608, 0
145.61, 0
145.613, 0
145.615, 0
145.617, 0
145.62, 0
145.622, 0
145.624, 0
145.626, 0
145.629, 0
145.631, 0
145.633, 0
145.636, 0
145.638, 0
145.64, 0
145.642, 0
145.645, 0
145.647, 0
145.649, 0
145.652, 0
145.654, 0
145.656, 0
145.659, 0
145.661, 0
145.663, 0
145.665, 0
145.668, 0
145.67, 0
145.672, 0
145.675, 0
145.677, 0
145.679, 0
145.681, 0
145.684, 0
145.686, 0
145.688, 0
145.691, 0
145.693, 0
145.695, 0
145.697, 0
145.7, 0
145.702, 0
145.704, 0
145.707, 0
145.709, 0
145.711, 0
145.713, 0
145.716, 0
145.718, 0
145.72, 0
145.723, 0
145.725, 0
145.727, 0
145.729, 0
145.732, 0
145.734, 0
145.736, 0
145.739, 0
145.741, 0
145.743, 0
145.745, 0
145.748, 0
145.75, 0
145.752, 0
145.755, 0
145.757, 0
145.759, 0
145.761, 0
145.764, 0
145.766, 0
145.768, 0
145.771, 0
145.773, 0
145.775, 0
145.777, 0
145.78, 0
145.782, 0
145.784, 0
145.787, 0
145.789, 0
145.791, 0
145.793, 0
145.796, 0
145.798, 0
145.8, 0
145.803, 0
145.805, 0
145.807, 0
145.81, 0
145.812, 0
145.814, 0
145.816, 0
145.819, 0
145.821, 0
145.823, 0
145.826, 0
145.828, 0
145.83, 0
145.832, 0
145.835, 0
145.837, 0
145.839, 0
145.842, 0
145.844, 0
145.846, 0
145.848, 0
145.851, 0
145.853, 0
145.855, 0
145.858, 0
145.86, 0
145.862, 0
145.864, 0
145.867, 0
145.869, 0
145.871, 0
145.874, 0
145.876, 0
145.878, 0
145.88, 0
145.883, 0
145.885, 0
145.887, 0
145.89, 0
145.892, 0
145.894, 0
145.896, 0
145.899, 0
145.901, 0
145.903, 0
145.906, 0
145.908, 0
145.91, 0
145.912, 0
145.915, 0
145.917, 0
145.919, 0
145.922, 0
145.924, 0
145.926, 0
145.928, 0
145.931, 0
145.933, 0
145.935, 0
145.938, 0
145.94, 0
145.942, 0
145.944, 0
145.947, 0
145.949, 0
145.951, 0
145.954, 0
145.956, 0
145.958, 0
145.961, 0
145.963, 0
145.965, 0
145.967, 0
145.97, 0
145.972, 0
145.974, 0
145.977, 0
145.979, 0
145.981, 0
145.983, 0
145.986, 0
145.988, 0
145.99, 0
145.993, 0
145.995, 0
145.997, 0
145.999, 0
146.002, 0
146.004, 0
146.006, 0
146.009, 0
146.011, 0
146.013, 0
146.015, 0
146.018, 0
146.02, 0
146.022, 0
146.025, 0
146.027, 0
146.029, 0
146.031, 0
146.034, 0
146.036, 0
146.038, 0
146.041, 0
146.043, 0
146.045, 0
146.047, 0
146.05, 0
146.052, 0
146.054, 0
146.057, 0
146.059, 0
146.061, 0
146.063, 0
146.066, 0
146.068, 0
146.07, 0
146.073, 0
146.075, 0
146.077, 0
146.079, 0
146.082, 0
146.084, 0
146.086, 0
146.089, 0
146.091, 0
146.093, 0
146.095, 0
146.098, 0
146.1, 0
146.102, 0
146.105, 0
146.107, 0
146.109, 0
146.112, 0
146.114, 0
146.116, 0
146.118, 0
146.121, 0
146.123, 0
146.125, 0
146.128, 0
146.13, 0
146.132, 0
146.134, 0
146.137, 0
146.139, 0
146.141, 0
146.144, 0
146.146, 0
146.148, 0
146.15, 0
146.153, 0
146.155, 0
146.157, 0
146.16, 0
146.162, 0
146.164, 0
146.166, 0
146.169, 0
146.171, 0
146.173, 0
146.176, 0
146.178, 0
146.18, 0
146.182, 0
146.185, 0
146.187, 0
146.189, 0
146.192, 0
146.194, 0
146.196, 0
146.198, 0
146.201, 0
146.203, 0
146.205, 0
146.208, 0
146.21, 0
146.212, 0
146.214, 0
146.217, 0
146.219, 0
146.221, 0
146.224, 0
146.226, 0
146.228, 0
146.23, 0
146.233, 0
146.235, 0
146.237, 0
146.24, 0
146.242, 0
146.244, 0
146.246, 0
146.249, 0
146.251, 0
146.253, 0
146.256, 0
146.258, 0
146.26, 0
146.263, 0
146.265, 0
146.267, 0
146.269, 0
146.272, 0
146.274, 0
146.276, 0
146.279, 0
146.281, 0
146.283, 0
146.285, 0
146.288, 0
146.29, 0
146.292, 0
146.295, 0
146.297, 0
146.299, 0
146.301, 0
146.304, 0
146.306, 0
146.308, 0
146.311, 0
146.313, 0
146.315, 0
146.317, 0
146.32, 0
146.322, 0
146.324, 0
146.327, 0
146.329, 0
146.331, 0
146.333, 0
146.336, 0
146.338, 0
146.34, 0
146.343, 0
146.345, 0
146.347, 0
146.349, 0
146.352, 0
146.354, 0
146.356, 0
146.359, 0
146.361, 0
146.363, 0
146.365, 0
146.368, 0
146.37, 0
146.372, 0
146.375, 0
146.377, 0
146.379, 0
146.381, 0
146.384, 0
146.386, 0
146.388, 0
146.391, 0
146.393, 0
146.395, 0
146.397, 0
146.4, 0
146.402, 0
146.404, 0
146.407, 0
146.409, 0
146.411, 0
146.414, 0
146.416, 0
146.418, 0
146.42, 0
146.423, 0
146.425, 0
146.427, 0
146.43, 0
146.432, 0
146.434, 0
146.436, 0
146.439, 0
146.441, 0
146.443, 0
146.446, 0
146.448, 0
146.45, 0
146.452, 0
146.455, 0
146.457, 0
146.459, 0
146.462, 0
146.464, 0
146.466, 0
146.468, 0
146.471, 0
146.473, 0
146.475, 0
146.478, 0
146.48, 0
146.482, 0
146.484, 0
146.487, 0
146.489, 0
146.491, 0
146.494, 0
146.496, 0
146.498, 0
146.5, 0
146.503, 0
146.505, 0
146.507, 0
146.51, 0
146.512, 0
146.514, 0
146.516, 0
146.519, 0
146.521, 0
146.523, 0
146.526, 0
146.528, 0
146.53, 0
146.532, 0
146.535, 0
146.537, 0
146.539, 0
146.542, 0
146.544, 0
146.546, 0
146.548, 0
146.551, 0
146.553, 0
146.555, 0
146.558, 0
146.56, 0
146.562, 0
146.565, 0
146.567, 0
146.569, 0
146.571, 0
146.574, 0
146.576, 0
146.578, 0
146.581, 0
146.583, 0
146.585, 0
146.587, 0
146.59, 0
146.592, 0
146.594, 0
146.597, 0
146.599, 0
146.601, 0
146.603, 0
146.606, 0
146.608, 0
146.61, 0
146.613, 0
146.615, 0
146.617, 0
146.619, 0
146.622, 0
146.624, 0
146.626, 0
146.629, 0
146.631, 0
146.633, 0
146.635, 0
146.638, 0
146.64, 0
146.642, 0
146.645, 0
146.647, 0
146.649, 0
146.651, 0
146.654, 0
146.656, 0
146.658, 0
146.661, 0
146.663, 0
146.665, 0
146.667, 0
146.67, 0
146.672, 0
146.674, 0
146.677, 0
146.679, 0
146.681, 0
146.683, 0
146.686, 0
146.688, 0
146.69, 0
146.693, 0
146.695, 0
146.697, 0
146.699, 0
146.702, 0
146.704, 0
146.706, 0
146.709, 0
146.711, 0
146.713, 0
146.716, 0
146.718, 0
146.72, 0
146.722, 0
146.725, 0
146.727, 0
146.729, 0
146.732, 0
146.734, 0
146.736, 0
146.738, 0
146.741, 0
146.743, 0
146.745, 0
146.748, 0
146.75, 0
146.752, 0
146.754, 0
146.757, 0
146.759, 0
146.761, 0
146.764, 0
146.766, 0
146.768, 0
146.77, 0
146.773, 0
146.775, 0
146.777, 0
146.78, 0
146.782, 0
146.784, 0
146.786, 0
146.789, 0
146.791, 0
146.793, 0
146.796, 0
146.798, 0
146.8, 0
146.802, 0
146.805, 0
146.807, 0
146.809, 0
146.812, 0
146.814, 0
146.816, 0
146.818, 0
146.821, 0
146.823, 0
146.825, 0
146.828, 0
146.83, 0
146.832, 0
146.834, 0
146.837, 0
146.839, 0
146.841, 0
146.844, 0
146.846, 0
146.848, 0
146.85, 0
146.853, 0
146.855, 0
146.857, 0
146.86, 0
146.862, 0
146.864, 0
146.867, 0
146.869, 0
146.871, 0
146.873, 0
146.876, 0
146.878, 0
146.88, 0
146.883, 0
146.885, 0
146.887, 0
146.889, 0
146.892, 0
146.894, 0
146.896, 0
146.899, 0
146.901, 0
146.903, 0
146.905, 0
146.908, 0
146.91, 0
146.912, 0
146.915, 0
146.917, 0
146.919, 0
146.921, 0
146.924, 0
146.926, 0
146.928, 0
146.931, 0
146.933, 0
146.935, 0
146.937, 0
146.94, 0
146.942, 0
146.944, 0
146.947, 0
146.949, 0
146.951, 0
146.953, 0
146.956, 0
146.958, 0
146.96, 0
146.963, 0
146.965, 0
146.967, 0
146.969, 0
146.972, 0
146.974, 0
146.976, 0
146.979, 0
146.981, 0
146.983, 0
146.985, 0
146.988, 0
146.99, 0
146.992, 0
146.995, 0
146.997, 0
146.999, 0
147.001, 0
147.004, 0
147.006, 0
147.008, 0
147.011, 0
147.013, 0
147.015, 0
147.018, 0
147.02, 0
147.022, 0
147.024, 0
147.027, 0
147.029, 0
147.031, 0
147.034, 0
147.036, 0
147.038, 0
147.04, 0
147.043, 0
147.045, 0
147.047, 0
147.05, 0
147.052, 0
147.054, 0
147.056, 0
147.059, 0
147.061, 0
147.063, 0
147.066, 0
147.068, 0
147.07, 0
147.072, 0
147.075, 0
147.077, 0
147.079, 0
147.082, 0
147.084, 0
147.086, 0
147.088, 0
147.091, 0
147.093, 0
147.095, 0
147.098, 0
147.1, 0
147.102, 0
147.104, 0
147.107, 0
147.109, 0
147.111, 0
147.114, 0
147.116, 0
147.118, 0
147.12, 0
147.123, 0
147.125, 0
147.127, 0
147.13, 0
147.132, 0
147.134, 0
147.136, 0
147.139, 0
147.141, 0
147.143, 0
147.146, 0
147.148, 0
147.15, 0
147.152, 0
147.155, 0
147.157, 0
147.159, 0
147.162, 0
147.164, 0
147.166, 0
147.169, 0
147.171, 0
147.173, 0
147.175, 0
147.178, 0
147.18, 0
147.182, 0
147.185, 0
147.187, 0
147.189, 0
147.191, 0
147.194, 0
147.196, 0
147.198, 0
147.201, 0
147.203, 0
147.205, 0
147.207, 0
147.21, 0
147.212, 0
147.214, 0
147.217, 0
147.219, 0
147.221, 0
147.223, 0
147.226, 0
147.228, 0
147.23, 0
147.233, 0
147.235, 0
147.237, 0
147.239, 0
147.242, 0
147.244, 0
147.246, 0
147.249, 0
147.251, 0
147.253, 0
147.255, 0
147.258, 0
147.26, 0
147.262, 0
147.265, 0
147.267, 0
147.269, 0
147.271, 0
147.274, 0
147.276, 0
147.278, 0
147.281, 0
147.283, 0
147.285, 0
147.287, 0
147.29, 0
147.292, 0
147.294, 0
147.297, 0
147.299, 0
147.301, 0
147.303, 0
147.306, 0
147.308, 0
147.31, 0
147.313, 0
147.315, 0
147.317, 0
147.32, 0
147.322, 0
147.324, 0
147.326, 0
147.329, 0
147.331, 0
147.333, 0
147.336, 0
147.338, 0
147.34, 0
147.342, 0
147.345, 0
147.347, 0
147.349, 0
147.352, 0
147.354, 0
147.356, 0
147.358, 0
147.361, 0
147.363, 0
147.365, 0
147.368, 0
147.37, 0
147.372, 0
147.374, 0
147.377, 0
147.379, 0
147.381, 0
147.384, 0
147.386, 0
147.388, 0
147.39, 0
147.393, 0
147.395, 0
147.397, 0
147.4, 0
147.402, 0
147.404, 0
147.406, 0
147.409, 0
147.411, 0
147.413, 0
147.416, 0
147.418, 0
147.42, 0
147.422, 0
147.425, 0
147.427, 0
147.429, 0
147.432, 0
147.434, 0
147.436, 0
147.438, 0
147.441, 0
147.443, 0
147.445, 0
147.448, 0
147.45, 0
147.452, 0
147.455, 0
147.457, 0
147.459, 0
147.461, 0
147.464, 0
147.466, 0
147.468, 0
147.471, 0
147.473, 0
147.475, 0
147.477, 0
147.48, 0
147.482, 0
147.484, 0
147.487, 0
147.489, 0
147.491, 0
147.493, 0
147.496, 0
147.498, 0
147.5, 0
147.503, 0
147.505, 0
147.507, 0
147.509, 0
147.512, 0
147.514, 0
147.516, 0
147.519, 0
147.521, 0
147.523, 0
147.525, 0
147.528, 0
147.53, 0
147.532, 0
147.535, 0
147.537, 0
147.539, 0
147.541, 0
147.544, 0
147.546, 0
147.548, 0
147.551, 0
147.553, 0
147.555, 0
147.557, 0
147.56, 0
147.562, 0
147.564, 0
147.567, 0
147.569, 0
147.571, 0
147.573, 0
147.576, 0
147.578, 0
147.58, 0
147.583, 0
147.585, 0
147.587, 0
147.589, 0
147.592, 0
147.594, 0
147.596, 0
147.599, 0
147.601, 0
147.603, 0
147.606, 0
147.608, 0
147.61, 0
147.612, 0
147.615, 0
147.617, 0
147.619, 0
147.622, 0
147.624, 0
147.626, 0
147.628, 0
147.631, 0
147.633, 0
147.635, 0
147.638, 0
147.64, 0
147.642, 0
147.644, 0
147.647, 0
147.649, 0
147.651, 0
147.654, 0
147.656, 0
147.658, 0
147.66, 0
147.663, 0
147.665, 0
147.667, 0
147.67, 0
147.672, 0
147.674, 0
147.676, 0
147.679, 0
147.681, 0
147.683, 0
147.686, 0
147.688, 0
147.69, 0
147.692, 0
147.695, 0
147.697, 0
147.699, 0
147.702, 0
147.704, 0
147.706, 0
147.708, 0
147.711, 0
147.713, 0
147.715, 0
147.718, 0
147.72, 0
147.722, 0
147.724, 0
147.727, 0
147.729, 0
147.731, 0
147.734, 0
147.736, 0
147.738, 0
147.74, 0
147.743, 0
147.745, 0
147.747, 0
147.75, 0
147.752, 0
147.754, 0
147.757, 0
147.759, 0
147.761, 0
147.763, 0
147.766, 0
147.768, 0
147.77, 0
147.773, 0
147.775, 0
147.777, 0
147.779, 0
147.782, 0
147.784, 0
147.786, 0
147.789, 0
147.791, 0
147.793, 0
147.795, 0
147.798, 0
147.8, 0
147.802, 0
147.805, 0
147.807, 0
147.809, 0
147.811, 0
147.814, 0
147.816, 0
147.818, 0
147.821, 0
147.823, 0
147.825, 0
147.827, 0
147.83, 0
147.832, 0
147.834, 0
147.837, 0
147.839, 0
147.841, 0
147.843, 0
147.846, 0
147.848, 0
147.85, 0
147.853, 0
147.855, 0
147.857, 0
147.859, 0
147.862, 0
147.864, 0
147.866, 0
147.869, 0
147.871, 0
147.873, 0
147.875, 0
147.878, 0
147.88, 0
147.882, 0
147.885, 0
147.887, 0
147.889, 0
147.891, 0
147.894, 0
147.896, 0
147.898, 0
147.901, 0
147.903, 0
147.905, 0
147.908, 0
147.91, 0
147.912, 0
147.914, 0
147.917, 0
147.919, 0
147.921, 0
147.924, 0
147.926, 0
147.928, 0
147.93, 0
147.933, 0
147.935, 0
147.937, 0
147.94, 0
147.942, 0
147.944, 0
147.946, 0
147.949, 0
147.951, 0
147.953, 0
147.956, 0
147.958, 0
147.96, 0
147.962, 0
147.965, 0
147.967, 0
147.969, 0
147.972, 0
147.974, 0
147.976, 0
147.978, 0
147.981, 0
147.983, 0
147.985, 0
147.988, 0
147.99, 0
147.992, 0
147.994, 0
147.997, 0
147.999, 0
148.001, 0
148.004, 0
148.006, 0
148.008, 0
148.01, 0
148.013, 0
148.015, 0
148.017, 0
148.02, 0
148.022, 0
148.024, 0
148.026, 0
148.029, 0
148.031, 0
148.033, 0
148.036, 0
148.038, 0
148.04, 0
148.042, 0
148.045, 0
148.047, 0
148.049, 0
148.052, 0
148.054, 0
148.056, 0
148.059, 0
148.061, 0
148.063, 0
148.065, 0
148.068, 0
148.07, 0
148.072, 0
148.075, 0
148.077, 0
148.079, 0
148.081, 0
148.084, 0
148.086, 0
148.088, 0
148.091, 0
148.093, 0
148.095, 0
148.097, 0
148.1, 0
148.102, 0
148.104, 0
148.107, 0
148.109, 0
148.111, 0
148.113, 0
148.116, 0
148.118, 0
148.12, 0
148.123, 0
148.125, 0
148.127, 0
148.129, 0
148.132, 0
148.134, 0
148.136, 0
148.139, 0
148.141, 0
148.143, 0
148.145, 0
148.148, 0
148.15, 0
148.152, 0
148.155, 0
148.157, 0
148.159, 0
148.161, 0
148.164, 0
148.166, 0
148.168, 0
148.171, 0
148.173, 0
148.175, 0
148.177, 0
148.18, 0
148.182, 0
148.184, 0
148.187, 0
148.189, 0
148.191, 0
148.193, 0
148.196, 0
148.198, 0
148.2, 0
148.203, 0
148.205, 0
148.207, 0
148.21, 0
148.212, 0
148.214, 0
148.216, 0
148.219, 0
148.221, 0
148.223, 0
148.226, 0
148.228, 0
148.23, 0
148.232, 0
148.235, 0
148.237, 0
148.239, 0
148.242, 0
148.244, 0
148.246, 0
148.248, 0
148.251, 0
148.253, 0
148.255, 0
148.258, 0
148.26, 0
148.262, 0
148.264, 0
148.267, 0
148.269, 0
148.271, 0
148.274, 0
148.276, 0
148.278, 0
148.28, 0
148.283, 0
148.285, 0
148.287, 0
148.29, 0
148.292, 0
148.294, 0
148.296, 0
148.299, 0
148.301, 0
148.303, 0
148.306, 0
148.308, 0
148.31, 0
148.312, 0
148.315, 0
148.317, 0
148.319, 0
148.322, 0
148.324, 0
148.326, 0
148.328, 0
148.331, 0
148.333, 0
148.335, 0
148.338, 0
148.34, 0
148.342, 0
148.344, 0
148.347, 0
148.349, 0
148.351, 0
148.354, 0
148.356, 0
148.358, 0
148.361, 0
148.363, 0
148.365, 0
148.367, 0
148.37, 0
148.372, 0
148.374, 0
148.377, 0
148.379, 0
148.381, 0
148.383, 0
148.386, 0
148.388, 0
148.39, 0
148.393, 0
148.395, 0
148.397, 0
148.399, 0
148.402, 0
148.404, 0
148.406, 0
148.409, 0
148.411, 0
148.413, 0
148.415, 0
148.418, 0
148.42, 0
148.422, 0
148.425, 0
148.427, 0
148.429, 0
148.431, 0
148.434, 0
148.436, 0
148.438, 0
148.441, 0
148.443, 0
148.445, 0
148.447, 0
148.45, 0
148.452, 0
148.454, 0
148.457, 0
148.459, 0
148.461, 0
148.463, 0
148.466, 0
148.468, 0
148.47, 0
148.473, 0
148.475, 0
148.477, 0
148.479, 0
148.482, 0
148.484, 0
148.486, 0
148.489, 0
148.491, 0
148.493, 0
148.495, 0
148.498, 0
148.5, 0
148.502, 0
148.505, 0
148.507, 0
148.509, 0
148.512, 0
148.514, 0
148.516, 0
148.518, 0
148.521, 0
148.523, 0
148.525, 0
148.528, 0
148.53, 0
148.532, 0
148.534, 0
148.537, 0
148.539, 0
148.541, 0
148.544, 0
148.546, 0
148.548, 0
148.55, 0
148.553, 0
148.555, 0
148.557, 0
148.56, 0
148.562, 0
148.564, 0
148.566, 0
148.569, 0
148.571, 0
148.573, 0
148.576, 0
148.578, 0
148.58, 0
148.582, 0
148.585, 0
148.587, 0
148.589, 0
148.592, 0
148.594, 0
148.596, 0
148.598, 0
148.601, 0
148.603, 0
148.605, 0
148.608, 0
148.61, 0
148.612, 0
148.614, 0
148.617, 0
148.619, 0
148.621, 0
148.624, 0
148.626, 0
148.628, 0
148.63, 0
148.633, 0
148.635, 0
148.637, 0
148.64, 0
148.642, 0
148.644, 0
148.646, 0
148.649, 0
148.651, 0
148.653, 0
148.656, 0
148.658, 0
148.66, 0
148.663, 0
148.665, 0
148.667, 0
148.669, 0
148.672, 0
148.674, 0
148.676, 0
148.679, 0
148.681, 0
148.683, 0
148.685, 0
148.688, 0
148.69, 0
148.692, 0
148.695, 0
148.697, 0
148.699, 0
148.701, 0
148.704, 0
148.706, 0
148.708, 0
148.711, 0
148.713, 0
148.715, 0
148.717, 0
148.72, 0
148.722, 0
148.724, 0
148.727, 0
148.729, 0
148.731, 0
148.733, 0
148.736, 0
148.738, 0
148.74, 0
148.743, 0
148.745, 0
148.747, 0
148.749, 0
148.752, 0
148.754, 0
148.756, 0
148.759, 0
148.761, 0
148.763, 0
148.765, 0
148.768, 0
148.77, 0
148.772, 0
148.775, 0
148.777, 0
148.779, 0
148.781, 0
148.784, 0
148.786, 0
148.788, 0
148.791, 0
148.793, 0
148.795, 0
148.797, 0
148.8, 0
148.802, 0
148.804, 0
148.807, 0
148.809, 0
148.811, 0
148.814, 0
148.816, 0
148.818, 0
148.82, 0
148.823, 0
148.825, 0
148.827, 0
148.83, 0
148.832, 0
148.834, 0
148.836, 0
148.839, 0
148.841, 0
148.843, 0
148.846, 0
148.848, 0
148.85, 0
148.852, 0
148.855, 0
148.857, 0
148.859, 0
148.862, 0
148.864, 0
148.866, 0
148.868, 0
148.871, 0
148.873, 0
148.875, 0
148.878, 0
148.88, 0
148.882, 0
148.884, 0
148.887, 0
148.889, 0
148.891, 0
148.894, 0
148.896, 0
148.898, 0
148.9, 0
148.903, 0
148.905, 0
148.907, 0
148.91, 0
148.912, 0
148.914, 0
148.916, 0
148.919, 0
148.921, 0
148.923, 0
148.926, 0
148.928, 0
148.93, 0
148.932, 0
148.935, 0
148.937, 0
148.939, 0
148.942, 0
148.944, 0
148.946, 0
148.948, 0
148.951, 0
148.953, 0
148.955, 0
148.958, 0
148.96, 0
148.962, 0
148.965, 0
148.967, 0
