121.1_0_331:E: Re(Ez) vs t, x=1.211e-07(m), y=0(m), z=3.31e-07(m) 

t(fs), Re(Ez)
105.698, -0.181371
105.701, -0.180231
105.703, -0.179026
105.705, -0.177762
105.707, -0.176438
105.71, -0.175054
105.712, -0.173605
105.714, -0.172074
105.717, -0.170488
105.719, -0.168837
105.721, -0.16712
105.723, -0.165344
105.726, -0.163519
105.728, -0.161603
105.73, -0.159649
105.733, -0.157601
105.735, -0.155527
105.737, -0.153385
105.739, -0.151178
105.742, -0.148914
105.744, -0.146596
105.746, -0.144235
105.749, -0.141818
105.751, -0.13936
105.753, -0.136854
105.755, -0.13428
105.758, -0.131689
105.76, -0.129018
105.762, -0.12634
105.765, -0.123615
105.767, -0.120863
105.769, -0.118081
105.771, -0.115237
105.774, -0.112374
105.776, -0.109508
105.778, -0.106596
105.781, -0.103659
105.783, -0.100718
105.785, -0.0977632
105.787, -0.0947613
105.79, -0.0917492
105.792, -0.0887155
105.794, -0.0856819
105.797, -0.0826256
105.799, -0.0795573
105.801, -0.0765084
105.803, -0.0734332
105.806, -0.0703485
105.808, -0.0672347
105.81, -0.064135
105.813, -0.0610065
105.815, -0.057897
105.817, -0.0547842
105.819, -0.0516604
105.822, -0.0485242
105.824, -0.0453846
105.826, -0.0422298
105.829, -0.0390918
105.831, -0.0359455
105.833, -0.0327922
105.835, -0.0296222
105.838, -0.0264587
105.84, -0.0232936
105.842, -0.0201194
105.845, -0.0169154
105.847, -0.0137461
105.849, -0.0105533
105.852, -0.00735708
105.854, -0.00417919
105.856, -0.00097541
105.858, 0.00222267
105.861, 0.00543654
105.863, 0.00864542
105.865, 0.0118368
105.868, 0.0150546
105.87, 0.0182568
105.872, 0.0214758
105.874, 0.0246956
105.877, 0.0278888
105.879, 0.0310792
105.881, 0.034276
105.884, 0.0374643
105.886, 0.0406157
105.888, 0.0437903
105.89, 0.0469459
105.893, 0.0500782
105.895, 0.053197
105.897, 0.0562929
105.9, 0.0593813
105.902, 0.0624333
105.904, 0.0654666
105.906, 0.0684668
105.909, 0.071449
105.911, 0.0744118
105.913, 0.0773101
105.916, 0.0802131
105.918, 0.0830646
105.92, 0.0858757
105.922, 0.0886336
105.925, 0.09135
105.927, 0.0940504
105.929, 0.0966917
105.932, 0.0992896
105.934, 0.101851
105.936, 0.104343
105.938, 0.1068
105.941, 0.109199
105.943, 0.111553
105.945, 0.113868
105.948, 0.116124
105.95, 0.118317
105.952, 0.120463
105.954, 0.122562
105.957, 0.124608
105.959, 0.126595
105.961, 0.128535
105.964, 0.130414
105.966, 0.132274
105.968, 0.134053
105.97, 0.135801
105.973, 0.137492
105.975, 0.139132
105.977, 0.140719
105.98, 0.142271
105.982, 0.14377
105.984, 0.145234
105.986, 0.146655
105.989, 0.148029
105.991, 0.149355
105.993, 0.15064
105.996, 0.151891
105.998, 0.153094
106, 0.154285
106.003, 0.155413
106.005, 0.156497
106.007, 0.157546
106.009, 0.158573
106.012, 0.159551
106.014, 0.160512
106.016, 0.161422
106.019, 0.16228
106.021, 0.163123
106.023, 0.163925
106.025, 0.164683
106.028, 0.165412
106.03, 0.166098
106.032, 0.166716
106.035, 0.167311
106.037, 0.167869
106.039, 0.168389
106.041, 0.168873
106.044, 0.169305
106.046, 0.16968
106.048, 0.170011
106.051, 0.170283
106.053, 0.170518
106.055, 0.170715
106.057, 0.170848
106.06, 0.170907
106.062, 0.170913
106.064, 0.170865
106.067, 0.170791
106.069, 0.17064
106.071, 0.170424
106.073, 0.170155
106.076, 0.169799
106.078, 0.169387
106.08, 0.168908
106.083, 0.168395
106.085, 0.167806
106.087, 0.167145
106.089, 0.166436
106.092, 0.165628
106.094, 0.1648
106.096, 0.163888
106.099, 0.162918
106.101, 0.161878
106.103, 0.160772
106.105, 0.159606
106.108, 0.158385
106.11, 0.157105
106.112, 0.155782
106.115, 0.154386
106.117, 0.15295
106.119, 0.151461
106.121, 0.149911
106.124, 0.148315
106.126, 0.146681
106.128, 0.145003
106.131, 0.143291
106.133, 0.141517
106.135, 0.139684
106.137, 0.137858
106.14, 0.135996
106.142, 0.134097
106.144, 0.132142
106.147, 0.130178
106.149, 0.128175
106.151, 0.126167
106.154, 0.124131
106.156, 0.122068
106.158, 0.120008
106.16, 0.1179
106.163, 0.115788
106.165, 0.113648
106.167, 0.111518
106.17, 0.10935
106.172, 0.107181
106.174, 0.104987
106.176, 0.102796
106.179, 0.100599
106.181, 0.0983759
106.183, 0.0961285
106.186, 0.0938974
106.188, 0.091656
106.19, 0.0893956
106.192, 0.0871339
106.195, 0.0848544
106.197, 0.0825555
106.199, 0.0802587
106.202, 0.077947
106.204, 0.0756228
106.206, 0.0732918
106.208, 0.0709484
106.211, 0.0685902
106.213, 0.0662132
106.215, 0.0638377
106.218, 0.0614331
106.22, 0.0590372
106.222, 0.0565921
106.224, 0.0541575
106.227, 0.0517
106.229, 0.0492448
106.231, 0.0467684
106.234, 0.0442728
106.236, 0.0417689
106.238, 0.0392484
106.24, 0.0367311
106.243, 0.0341914
106.245, 0.0316532
106.247, 0.0290972
106.25, 0.0265417
106.252, 0.0239746
106.254, 0.0213857
106.256, 0.0188351
106.259, 0.0162574
106.261, 0.0136835
106.263, 0.0111209
106.266, 0.00854294
106.268, 0.0059904
106.27, 0.0034332
106.272, 0.00088672
106.275, -0.00164299
106.277, -0.00415578
106.279, -0.00664956
106.282, -0.00913656
106.284, -0.011596
106.286, -0.0140546
106.288, -0.0164767
106.291, -0.018854
106.293, -0.0212221
106.295, -0.0235473
106.298, -0.0258491
106.3, -0.0280934
106.302, -0.0303512
106.305, -0.0325436
106.307, -0.0347057
106.309, -0.0368398
106.311, -0.0389213
106.314, -0.040959
106.316, -0.0429719
106.318, -0.0449472
106.321, -0.0468782
106.323, -0.0487601
106.325, -0.0505851
106.327, -0.0524037
106.33, -0.0541746
106.332, -0.0559027
106.334, -0.057581
106.337, -0.0592374
106.339, -0.0608594
106.341, -0.0624107
106.343, -0.0639683
106.346, -0.0654848
106.348, -0.0669658
106.35, -0.068412
106.353, -0.0698081
106.355, -0.0711945
106.357, -0.0725649
106.359, -0.0739014
106.362, -0.0752216
106.364, -0.0764927
106.366, -0.0777521
106.369, -0.0790088
106.371, -0.0802269
106.373, -0.0814319
106.375, -0.0826336
106.378, -0.0837986
106.38, -0.0849476
106.382, -0.0861061
106.385, -0.0872509
106.387, -0.0883691
106.389, -0.0894831
106.391, -0.0905659
106.394, -0.0916438
106.396, -0.0927167
106.398, -0.0937573
106.401, -0.0948022
106.403, -0.0958273
106.405, -0.0968455
106.407, -0.0978407
106.41, -0.0988256
106.412, -0.0997778
106.414, -0.100715
106.417, -0.101624
106.419, -0.102519
106.421, -0.103412
106.423, -0.104253
106.426, -0.105058
106.428, -0.105846
106.43, -0.106607
106.433, -0.107341
106.435, -0.108018
106.437, -0.108661
106.439, -0.109278
106.442, -0.109844
106.444, -0.110378
106.446, -0.110864
106.449, -0.111296
106.451, -0.111669
106.453, -0.112003
106.456, -0.112306
106.458, -0.112544
106.46, -0.112739
106.462, -0.11285
106.465, -0.11292
106.467, -0.112923
106.469, -0.112899
106.472, -0.112801
106.474, -0.112649
106.476, -0.112446
106.478, -0.112171
106.481, -0.111837
106.483, -0.111474
106.485, -0.111049
106.488, -0.110561
106.49, -0.110019
106.492, -0.109414
106.494, -0.108777
106.497, -0.108099
106.499, -0.107381
106.501, -0.106585
106.504, -0.10575
106.506, -0.104875
106.508, -0.103963
106.51, -0.103028
106.513, -0.102049
106.515, -0.101033
106.517, -0.0999898
106.52, -0.0989039
106.522, -0.0978106
106.524, -0.0966762
106.526, -0.0955194
106.529, -0.0943563
106.531, -0.093161
106.533, -0.0919527
106.536, -0.0907203
106.538, -0.0894899
106.54, -0.0882463
106.542, -0.0870013
106.545, -0.0857305
106.547, -0.0844435
106.549, -0.08317
106.552, -0.0818775
106.554, -0.0805765
106.556, -0.0792849
106.558, -0.077976
106.561, -0.0766732
106.563, -0.0753755
106.565, -0.0740429
106.568, -0.0727344
106.57, -0.071421
106.572, -0.0700961
106.574, -0.0687701
106.577, -0.0674416
106.579, -0.0660954
106.581, -0.0647565
106.584, -0.0634049
106.586, -0.0620628
106.588, -0.0607144
106.59, -0.0593301
106.593, -0.0579472
106.595, -0.0565501
106.597, -0.0551518
106.6, -0.0537382
106.602, -0.0523035
106.604, -0.0508602
106.607, -0.0494127
106.609, -0.0479401
106.611, -0.0464611
106.613, -0.0449534
106.616, -0.0434364
106.618, -0.0419094
106.62, -0.0403617
106.623, -0.038787
106.625, -0.0371865
106.627, -0.035584
106.629, -0.0339776
106.632, -0.0323452
106.634, -0.0306973
106.636, -0.0290329
106.639, -0.0273363
106.641, -0.0256454
106.643, -0.0239508
106.645, -0.0222434
106.648, -0.0205247
106.65, -0.0188029
106.652, -0.0170565
106.655, -0.0153277
106.657, -0.0135789
106.659, -0.0118261
106.661, -0.0100969
106.664, -0.00835319
106.666, -0.0066233
106.668, -0.00490465
106.671, -0.00320785
106.673, -0.00150444
106.675, 0.000196204
106.677, 0.00186984
106.68, 0.00352398
106.682, 0.00514962
106.684, 0.00676526
106.687, 0.00834479
106.689, 0.00991033
106.691, 0.0114474
106.693, 0.012945
106.696, 0.0144225
106.698, 0.0158692
106.7, 0.0172865
106.703, 0.0186595
106.705, 0.0200117
106.707, 0.0213152
106.709, 0.0225799
106.712, 0.0238204
106.714, 0.0250218
106.716, 0.0261859
106.719, 0.0273189
106.721, 0.0284224
106.723, 0.0294683
106.725, 0.0304933
106.728, 0.0314834
106.73, 0.0324374
106.732, 0.033361
106.735, 0.034232
106.737, 0.0350962
106.739, 0.0359213
106.742, 0.0367179
106.744, 0.0374912
106.746, 0.0382334
106.748, 0.038969
106.751, 0.0396714
106.753, 0.0403621
106.755, 0.0410193
106.758, 0.0416631
106.76, 0.0423014
106.762, 0.0429319
106.764, 0.0435366
106.767, 0.0441239
106.769, 0.0447207
106.771, 0.0452888
106.774, 0.045862
106.776, 0.0464497
106.778, 0.0470185
106.78, 0.0475897
106.783, 0.0481335
106.785, 0.0486869
106.787, 0.0492703
106.79, 0.0498235
106.792, 0.050403
106.794, 0.0509619
106.796, 0.0515377
106.799, 0.0521083
106.801, 0.0526683
106.803, 0.0532492
106.806, 0.0538358
106.808, 0.0543978
106.81, 0.0549639
106.812, 0.0555389
106.815, 0.0561255
106.817, 0.0567053
106.819, 0.0572704
106.822, 0.0578211
106.824, 0.0583771
106.826, 0.0589529
106.828, 0.059473
106.831, 0.0600048
106.833, 0.0605166
106.835, 0.0610218
106.838, 0.0615107
106.84, 0.061991
106.842, 0.0624399
106.844, 0.0628646
106.847, 0.0632863
106.849, 0.0636654
106.851, 0.064027
106.854, 0.0643716
106.856, 0.0646882
106.858, 0.0649648
106.86, 0.0652099
106.863, 0.0654219
106.865, 0.0656223
106.867, 0.0657674
106.87, 0.06591
106.872, 0.0659879
106.874, 0.0660314
106.876, 0.0660512
106.879, 0.0660331
106.881, 0.0659904
106.883, 0.0659049
106.886, 0.0657838
106.888, 0.06563
106.89, 0.0654318
106.893, 0.0652074
106.895, 0.0649379
106.897, 0.0646512
106.899, 0.0643506
106.902, 0.0640037
106.904, 0.0636276
106.906, 0.0632217
106.909, 0.0627929
106.911, 0.0623235
106.913, 0.0618539
106.915, 0.0613866
106.918, 0.0608748
106.92, 0.0603318
106.922, 0.059785
106.925, 0.0592181
106.927, 0.0586425
106.929, 0.0580737
106.931, 0.0574875
106.934, 0.0569033
106.936, 0.0562991
106.938, 0.0556851
106.941, 0.0550896
106.943, 0.0544815
106.945, 0.0538929
106.947, 0.0532951
106.95, 0.0527033
106.952, 0.0521309
106.954, 0.0515552
106.957, 0.0509689
106.959, 0.0504101
106.961, 0.049861
106.963, 0.0493268
106.966, 0.0487947
106.968, 0.0482729
106.97, 0.0477734
106.973, 0.0472762
106.975, 0.0467853
106.977, 0.0463239
106.979, 0.04587
106.982, 0.0454287
106.984, 0.0449878
106.986, 0.0445554
106.989, 0.0441419
106.991, 0.0437378
106.993, 0.043339
106.995, 0.0429406
106.998, 0.0425692
107, 0.0421794
107.002, 0.0417838
107.005, 0.0414007
107.007, 0.0410203
107.009, 0.0406447
107.011, 0.0402578
107.014, 0.0398538
107.016, 0.0394637
107.018, 0.0390768
107.021, 0.0386565
107.023, 0.0382402
107.025, 0.0378161
107.027, 0.0373835
107.03, 0.0369249
107.032, 0.0364566
107.034, 0.03598
107.037, 0.0354831
107.039, 0.0349587
107.041, 0.0344203
107.044, 0.0338822
107.046, 0.0333095
107.048, 0.0327141
107.05, 0.0321231
107.053, 0.0314886
107.055, 0.0308448
107.057, 0.0301874
107.06, 0.029511
107.062, 0.0288112
107.064, 0.0280805
107.066, 0.0273557
107.069, 0.0265834
107.071, 0.0258109
107.073, 0.0250339
